FID,DATASET,DATA_TEAM,RECORD_ID,REFERENCE,TYPE_REF,DATA_TYPE,DATA_AIM,SITE_NAME_CODE,AREA_HA,MUNICIPALITY,STATE,COUNTRY,LAT_Y_PUNT,LONG_X_PUN,ID_Camera,PRECISION,DATUM,ORDER,FAMILY,GENUS,SPECIES,IUCN_STATUS,COL_START_DAY,COL_START_MO,COL_START_YR,COL_END_DAY,COL_END_MO,COL_END_YR,METHOD,CAM_TYPE,BAIT,OCCUR,N_RECORDS,EST_ABUN,EST_ABUN_METHOD,LIFE_STAGE,EFFORT_N,IND_CAM,MIN_DIST_C,MAX_DIST_C,NAME_AP,DESIG,DESIG_TYPE,IUCN_CAT_AP,STATUS_YR,Cover_Nivel_1,Cover_Nivel_2,Cover_Nivel_3,OBSERVATIONS
250,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9705,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda La Esmeralda, Estacion Primates",0,Coloso,Sucre,Colombia,9.5298,-75.3517,NA,NA,WGS84,Artiodactyla,Tayassuidae,Dicotyles,Dicotyles tajacu,LC,11,2,2018,17,10,2018,camera trap,NA,NO,1,0,0,NA,NA,220,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
251,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9706,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda La Esmeralda, Estacion Primates",0,Coloso,Sucre,Colombia,9.5298,-75.3517,NA,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,11,2,2018,17,10,2018,camera trap,NA,NO,1,0,0,NA,NA,220,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
252,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9708,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda La Esmeralda, Estacion Primates",0,Coloso,Sucre,Colombia,9.5298,-75.3517,NA,NA,WGS84,Carnivora,Mustelidae,Eira,Eira barbara,LC,11,2,2018,17,10,2018,camera trap,NA,NO,1,0,0,NA,NA,220,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
253,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9711,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda La Esmeralda, Estacion Primates",0,Coloso,Sucre,Colombia,9.5298,-75.3517,NA,NA,WGS84,Carnivora,Mustelidae,Eira,Eira barbara,LC,17,5,2019,0,0,2019,camera trap,NA,NO,1,0,0,NA,NA,50,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
254,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9712,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda La Esmeralda, Estacion Primates",0,Coloso,Sucre,Colombia,9.5298,-75.3517,NA,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,17,5,2019,0,0,2019,camera trap,NA,NO,1,0,0,NA,NA,50,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
255,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9713,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda Palmira La Negra, Finca de Don Fabio Vargas",0,Palmira,Sucre,Colombia,9.7258,-75.4076,NA,NA,WGS84,Carnivora,Mustelidae,Eira,Eira barbara,LC,10,9,2020,23,9,2020,camera trap,NA,NO,1,0,0,NA,NA,45,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.4. Heterogeneous agricultural areas,2.4.2. Crop mosaic,NA
256,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9714,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda Palmira La Negra, Finca de Don Fabio Vargas",0,Palmira,Sucre,Colombia,9.7258,-75.4076,NA,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,10,9,2020,23,9,2020,camera trap,NA,NO,1,0,0,NA,NA,45,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.4. Heterogeneous agricultural areas,2.4.2. Crop mosaic,NA
257,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9715,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda Palmira La Negra, Finca de Don Fabio Vargas",0,Palmira,Sucre,Colombia,9.7258,-75.4076,NA,NA,WGS84,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,LC,10,9,2020,23,9,2020,camera trap,NA,NO,1,0,0,NA,NA,45,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.4. Heterogeneous agricultural areas,2.4.2. Crop mosaic,NA
258,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9716,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda Palmira La Negra, Finca de Don Fabio Vargas",0,Palmira,Sucre,Colombia,9.7258,-75.4076,NA,NA,WGS84,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,LC,10,9,2020,23,9,2020,camera trap,NA,NO,1,0,0,NA,NA,45,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.4. Heterogeneous agricultural areas,2.4.2. Crop mosaic,NA
259,MamiferosColombia_fototrampeo,"Narvaez, S.",IAvH:CBB:ACZ:MAMMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2021_008:9717,"Pantoja Peña et al. (2021). Registros de especies priorizadas de mamíferos de Colombia, recopilados a partir de la información de fototrampeo. Version 1.3. Asociación Colombiana de Zoología. Occurrence dataset https://doi.org/10.15472/hy9nif accesse",Database,Presence only,Secondary,"Vereda Palmira La Negra, Finca de Don Fabio Vargas",0,Palmira,Sucre,Colombia,9.7258,-75.4076,NA,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,10,9,2020,23,9,2020,camera trap,NA,NO,1,0,0,NA,NA,45,0,NA, ,NA,NA,NA,NA,NA,2. Agricultural territories,2.4. Heterogeneous agricultural areas,2.4.2. Crop mosaic,NA
260,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_1,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,8,0.512821,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
261,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_2,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Pilosa,Myrmecophagidae,Tamandua,Tamandua mexicana,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,2,0.128205,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
262,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_3,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,15,0.961538,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
263,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_4,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,41,2.628205,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
264,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_5,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Carnivora,Mustelidae,Eira,Eira barbara,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,6,0.384615,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
265,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_6,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,58,3.717949,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
266,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_7,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Artiodactyla,Cervidae,Mazama,Mazama sanctaemartae,NE,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,22,1.410256,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
267,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_8,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus isthmius,DD,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,15,0.961538,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
268,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_9,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,50,3.205128,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
269,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_10,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,LC,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,22,1.410256,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
270,SergioSolari_UdeA,"Solari, S. Gomez-Ruiz, D.",SS_11,"Gomez-Ruiz, D. A., Sanchez-Giraldo, C., Parra, J. L., & Solari, S. (2020). Understanding the ecology of medium-sized carnivores (Mammalia: Carnivora) from a Tropical Dry Forest in Colombian Caribbean. Boletim do Museu Paraense Emi­lio Goeldi-Ciencias",Article,Abundance,Primary,Reserva Natural Sanguare,898,San Onofre,Sucre,Colombia,9.72017,-75.67592,NA,NA,WGS84,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus sp,NE,0,0,2010,0,0,2013,camera trap,Bushnell Trophy Cam,NO,1,15,0.961538,RAI,NA,1560,0,NA,NA,Sanguare,Civil Society Nature Reserve,National,VI,2002,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
271,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",TierraSanta_R001,Unpublished,Unpublished,Abundance,Secondary,Estación Biológica Tierra Santa,20,El Roble,Sucre,Colombia,9.072841,-75.061953,NA,NA,WGS84,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,LC,15,4,2021,18,6,2021,camera trap,Bushnell Trophy HD,NO,1,13,6.770833,RAI,NA,192,1440,150,400,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
272,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",TierraSanta_R002,Unpublished,Unpublished,Abundance,Secondary,Estación Biológica Tierra Santa,20,El Roble,Sucre,Colombia,9.072841,-75.061953,NA,NA,WGS84,Pilosa,Myrmecophagidae,Tamandua,Tamandua mexicana,LC,15,4,2021,18,6,2021,camera trap,Bushnell Trophy HD,NO,1,8,4.166667,RAI,NA,192,1440,150,400,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
273,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",TierraSanta_R003,Unpublished,Unpublished,Abundance,Secondary,Estación Biológica Tierra Santa,20,El Roble,Sucre,Colombia,9.072841,-75.061953,NA,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,15,4,2021,18,6,2021,camera trap,Bushnell Trophy HD,NO,1,10,5.208333,RAI,NA,192,1440,150,400,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
274,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",TierraSanta_R004,Unpublished,Unpublished,Abundance,Secondary,Estación Biológica Tierra Santa,20,El Roble,Sucre,Colombia,9.072841,-75.061953,NA,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,15,4,2021,18,6,2021,camera trap,Bushnell Trophy HD,NO,1,4,2.083333,RAI,NA,192,1440,150,400,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
275,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",TierraSanta_R005,Unpublished,Unpublished,Abundance,Secondary,Estación Biológica Tierra Santa,20,El Roble,Sucre,Colombia,9.072841,-75.061953,NA,NA,WGS84,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,LC,15,4,2021,18,6,2021,camera trap,Bushnell Trophy HD,NO,1,1,0.520833,RAI,NA,192,1440,150,400,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
276,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",TierraSanta_R006,Unpublished,Unpublished,Abundance,Secondary,Estación Biológica Tierra Santa,20,El Roble,Sucre,Colombia,9.072841,-75.061953,NA,NA,WGS84,Rodentia,Sciuridae,Sciurus,Sciurus granatensis,LC,15,4,2021,18,6,2021,camera trap,Bushnell Trophy HD,NO,1,3,1.5625,RAI,NA,192,1440,150,400,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
277,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",Varsovia_R001,Unpublished,Unpublished,Abundance,Secondary,Cerros del corregimiento de Varsovia,100,Toluviejo,Sucre,Colombia,9.403055,-75.497777,NA,NA,WGS84,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,LC,5,4,2022,20,4,2022,camera trap,Bushnell Trophy HD,NO,1,1,1.666667,RAI,NA,60,1440,400,600,NA,NA,NA,NA,NA,1. Artificialized territories,1.1. Urbanized areas,1.1.2. Discontinuous urban fabric,NA
278,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",Varsovia_R003,Unpublished,Unpublished,Abundance,Secondary,Cerros del corregimiento de Varsovia,100,Toluviejo,Sucre,Colombia,9.403055,-75.497777,NA,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,5,4,2022,20,4,2022,camera trap,Bushnell Trophy HD,NO,1,4,6.666667,RAI,NA,60,1440,400,600,NA,NA,NA,NA,NA,1. Artificialized territories,1.1. Urbanized areas,1.1.2. Discontinuous urban fabric,NA
279,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",Varsovia_R004,Unpublished,Unpublished,Abundance,Secondary,Cerros del corregimiento de Varsovia,100,Toluviejo,Sucre,Colombia,9.403055,-75.497777,NA,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,5,4,2022,20,4,2022,camera trap,Bushnell Trophy HD,NO,1,3,5,RAI,NA,60,1440,400,600,NA,NA,NA,NA,NA,1. Artificialized territories,1.1. Urbanized areas,1.1.2. Discontinuous urban fabric,NA
280,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",Varsovia_R004,Unpublished,Unpublished,Abundance,Secondary,Cerros del corregimiento de Varsovia,100,Toluviejo,Sucre,Colombia,9.403055,-75.497777,NA,NA,WGS84,Rodentia,Sciuridae,Sciurus,Sciurus granatensis,LC,5,4,2022,20,4,2022,camera trap,Bushnell Trophy HD,NO,1,2,3.333333,RAI,NA,60,1440,400,600,NA,NA,NA,NA,NA,1. Artificialized territories,1.1. Urbanized areas,1.1.2. Discontinuous urban fabric,NA
281,GersonA.Salcedo-Rivera_LFS-US,"Salcedo-Rivera, G. A.; De La Ossa-V., J.",Varsovia_R004,Unpublished,Unpublished,Abundance,Secondary,Cerros del corregimiento de Varsovia,100,Toluviejo,Sucre,Colombia,9.403055,-75.497777,NA,NA,WGS84,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,LC,5,4,2022,20,4,2022,camera trap,Bushnell Trophy HD,NO,1,1,1.666667,RAI,NA,60,1440,400,600,NA,NA,NA,NA,NA,1. Artificialized territories,1.1. Urbanized areas,1.1.2. Discontinuous urban fabric,NA
