FID,DATASET,DATA_TEAM,RECORD_ID,REFERENCE,TYPE_REF,DATA_TYPE,DATA_AIM,SITE_NAME_CODE,AREA_HA,MUNICIPALITY,STATE,COUNTRY,LAT_Y_PUNT,LONG_X_PUN,ID_Camera,PRECISION,DATUM,ORDER,FAMILY,GENUS,SPECIES,IUCN_STATUS,COL_START_DAY,COL_START_MO,COL_START_YR,COL_END_DAY,COL_END_MO,COL_END_YR,METHOD,CAM_TYPE,BAIT,OCCUR,N_RECORDS,EST_ABUN,EST_ABUN_METHOD,LIFE_STAGE,EFFORT_CAM,IND_CAM,MIN_DIST_C,MAX_DIST_C,NAME_AP,DESIG,DESIG_TYPE,IUCN_CAT_AP,STATUS_YR,Cover_Nivel_1,Cover_Nivel_2,Cover_Nivel_3,OBSERVATIONS
2199,ProCat_Riqueza_GUAJIRA,Procat,ProCat_195,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,2,0.611621,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2200,ProCat_Riqueza_GUAJIRA,Procat,ProCat_196,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,25,7.64526,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2201,ProCat_Riqueza_GUAJIRA,Procat,ProCat_197,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Carnivora,Mustelidae,Eira,Eira barbara,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,2,0.611621,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2202,ProCat_Riqueza_GUAJIRA,Procat,ProCat_198,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,1,0.30581,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2203,ProCat_Riqueza_GUAJIRA,Procat,ProCat_199,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,1,0.30581,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2204,ProCat_Riqueza_GUAJIRA,Procat,ProCat_200,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,3,0.917431,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2205,ProCat_Riqueza_GUAJIRA,Procat,ProCat_201,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Artiodactyla,Cervidae,Mazama,Mazama sanctaemartae,NE,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,8,2.446483,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2206,ProCat_Riqueza_GUAJIRA,Procat,ProCat_202,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,9,2.752294,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2207,ProCat_Riqueza_GUAJIRA,Procat,ProCat_203,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Artiodactyla,Cervidae,Odocoileus,Odocoileus cariacou,LC,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,2,0.611621,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2208,ProCat_Riqueza_GUAJIRA,Procat,ProCat_204,NA,Unpublished,Abundancia,Secundario,Campana Nueva,0,Dibulla,La Guajira,Colombia,11.2295,-73.22365,Bushnell 107,NA,WGS84,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,VU,30,8,2019,22,7,2020,camera trap,Bushnell,NO,1,2,0.611621,RAI,NA,327,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2209,ProCat_Riqueza_GUAJIRA,Procat,ProCat_205,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,8,2.416918,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2210,ProCat_Riqueza_GUAJIRA,Procat,ProCat_206,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,27,8.1571,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2211,ProCat_Riqueza_GUAJIRA,Procat,ProCat_207,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,LC,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,30,9.063444,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2212,ProCat_Riqueza_GUAJIRA,Procat,ProCat_208,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Carnivora,Mustelidae,Galictis,Galictis vittata,LC,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,2,0.60423,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2213,ProCat_Riqueza_GUAJIRA,Procat,ProCat_209,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Artiodactyla,Cervidae,Mazama,Mazama sanctaemartae,NE,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,21,6.344411,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2214,ProCat_Riqueza_GUAJIRA,Procat,ProCat_210,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,LC,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,7,2.114804,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2215,ProCat_Riqueza_GUAJIRA,Procat,ProCat_211,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Pilosa,Myrmecophagidae,Tamandua,Tamandua mexicana,LC,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,7,2.114804,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2216,ProCat_Riqueza_GUAJIRA,Procat,ProCat_212,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Artiodactyla,Cervidae,Odocoileus,Odocoileus cariacou,LC,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,15,4.531722,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2217,ProCat_Riqueza_GUAJIRA,Procat,ProCat_213,NA,Unpublished,Abundancia,Secundario,Casa Blanca por Arollo Julian,0,Dibulla,La Guajira,Colombia,11.23664,-73.30511,Bushnell 114,NA,WGS84,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus sp,NE,26,8,2019,22,7,2020,camera trap,Bushnell,NO,1,2,0.60423,RAI,NA,331,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2218,ProCat_Riqueza_GUAJIRA,Procat,ProCat_214,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,18,4.663212,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2219,ProCat_Riqueza_GUAJIRA,Procat,ProCat_215,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Carnivora,Felidae,Herpailurus,Herpailurus yagouaroundi,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,3,0.777202,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2220,ProCat_Riqueza_GUAJIRA,Procat,ProCat_216,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,30,7.772021,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2221,ProCat_Riqueza_GUAJIRA,Procat,ProCat_217,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,13,3.367876,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2222,ProCat_Riqueza_GUAJIRA,Procat,ProCat_218,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Carnivora,Mustelidae,Eira,Eira barbara,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,3,0.777202,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2223,ProCat_Riqueza_GUAJIRA,Procat,ProCat_219,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,3,0.777202,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2224,ProCat_Riqueza_GUAJIRA,Procat,ProCat_220,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,9,2.331606,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2225,ProCat_Riqueza_GUAJIRA,Procat,ProCat_221,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus isthmius,DD,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,8,2.072539,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2226,ProCat_Riqueza_GUAJIRA,Procat,ProCat_222,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Artiodactyla,Cervidae,Mazama,Mazama sanctaemartae,NE,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,22,5.699482,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2227,ProCat_Riqueza_GUAJIRA,Procat,ProCat_223,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Artiodactyla,Tayassuidae,Dicotyles,Dicotyles tajacu,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,6,1.554404,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2228,ProCat_Riqueza_GUAJIRA,Procat,ProCat_224,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,1,0.259067,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2229,ProCat_Riqueza_GUAJIRA,Procat,ProCat_225,NA,Unpublished,Abundancia,Secundario,Bello Horizonte,0,Dibulla,La Guajira,Colombia,11.25077,-73.43553,Bushnell 118,NA,WGS84,Pilosa,Myrmecophagidae,Tamandua,Tamandua mexicana,LC,30,8,2019,19,9,2020,camera trap,Bushnell,NO,1,15,3.88601,RAI,NA,386,0,NA,NA,NA,NA,NA,NA,NA,3. Forests and semi-natural areas,3.2. Areas with herbaceous and/or shrubby vegetation,3.2.3. Secondary or transition vegetation,NA
2230,ProCat_Riqueza_GUAJIRA,Procat,ProCat_226,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24611,-73.41662,Bushnell 120,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,28,8,2019,2,12,2019,camera trap,Bushnell,NO,1,7,7.446809,RAI,NA,94,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
2231,ProCat_Riqueza_GUAJIRA,Procat,ProCat_227,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24611,-73.41662,Bushnell 120,NA,WGS84,Artiodactyla,Cervidae,Mazama,Mazama sanctaemartae,NE,28,8,2019,2,12,2019,camera trap,Bushnell,NO,1,4,4.255319,RAI,NA,94,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
2232,ProCat_Riqueza_GUAJIRA,Procat,ProCat_228,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24611,-73.41662,Bushnell 120,NA,WGS84,Pilosa,Myrmecophagidae,Tamandua,Tamandua mexicana,LC,28,8,2019,2,12,2019,camera trap,Bushnell,NO,1,1,1.06383,RAI,NA,94,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.1. Clean pastures,NA
2233,ProCat_Riqueza_GUAJIRA,Procat,ProCat_229,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,1,0.258398,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2234,ProCat_Riqueza_GUAJIRA,Procat,ProCat_230,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,3,0.775194,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2235,ProCat_Riqueza_GUAJIRA,Procat,ProCat_231,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,10,2.583979,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2236,ProCat_Riqueza_GUAJIRA,Procat,ProCat_232,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Carnivora,Mustelidae,Eira,Eira barbara,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,2,0.516796,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2237,ProCat_Riqueza_GUAJIRA,Procat,ProCat_233,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,1,0.258398,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2238,ProCat_Riqueza_GUAJIRA,Procat,ProCat_234,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,3,0.775194,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2239,ProCat_Riqueza_GUAJIRA,Procat,ProCat_235,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Artiodactyla,Cervidae,Mazama,Mazama sanctaemartae,NE,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,4,1.033592,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2240,ProCat_Riqueza_GUAJIRA,Procat,ProCat_236,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,1,0.258398,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2241,ProCat_Riqueza_GUAJIRA,Procat,ProCat_237,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Pilosa,Myrmecophagidae,Tamandua,Tamandua mexicana,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,1,0.258398,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2242,ProCat_Riqueza_GUAJIRA,Procat,ProCat_238,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,12,3.100775,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2243,ProCat_Riqueza_GUAJIRA,Procat,ProCat_239,NA,Unpublished,Abundancia,Secundario,Cercano a la Termoelectrica,0,Dibulla,La Guajira,Colombia,11.24673,-73.40685,Bushnell 121,NA,WGS84,Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,LC,28,8,2019,18,9,2020,camera trap,Bushnell,NO,1,2,0.516796,RAI,NA,387,0,NA,NA,NA,NA,NA,NA,NA,5. Water surfaces,5.1. Continental waters,5.1.1. Rivers,NA
2244,ProCat_Riqueza_GUAJIRA,Procat,ProCat_240,NA,Unpublished,Abundancia,Secundario,Cequion,0,Dibulla,La Guajira,Colombia,11.24809,-73.33397,Bushnell 124,NA,WGS84,Carnivora,Felidae,Leopardus,Leopardus pardalis,LC,2,9,2019,18,9,2020,camera trap,Bushnell,NO,1,2,2.173913,RAI,NA,92,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.3. Weeded Pastures,NA
2245,ProCat_Riqueza_GUAJIRA,Procat,ProCat_241,NA,Unpublished,Abundancia,Secundario,Cequion,0,Dibulla,La Guajira,Colombia,11.24809,-73.33397,Bushnell 124,NA,WGS84,Carnivora,Felidae,Herpailurus,Herpailurus yagouaroundi,LC,2,9,2019,18,9,2020,camera trap,Bushnell,NO,1,3,3.26087,RAI,NA,92,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.3. Weeded Pastures,NA
2246,ProCat_Riqueza_GUAJIRA,Procat,ProCat_242,NA,Unpublished,Abundancia,Secundario,Cequion,0,Dibulla,La Guajira,Colombia,11.24809,-73.33397,Bushnell 124,NA,WGS84,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,LC,2,9,2019,18,9,2020,camera trap,Bushnell,NO,1,61,66.304348,RAI,NA,92,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.3. Weeded Pastures,NA
2247,ProCat_Riqueza_GUAJIRA,Procat,ProCat_243,NA,Unpublished,Abundancia,Secundario,Cequion,0,Dibulla,La Guajira,Colombia,11.24809,-73.33397,Bushnell 124,NA,WGS84,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,LC,2,9,2019,18,9,2020,camera trap,Bushnell,NO,1,19,20.652174,RAI,NA,92,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.3. Weeded Pastures,NA
2248,ProCat_Riqueza_GUAJIRA,Procat,ProCat_244,NA,Unpublished,Abundancia,Secundario,Cequion,0,Dibulla,La Guajira,Colombia,11.24809,-73.33397,Bushnell 124,NA,WGS84,Rodentia,Sciuridae,Sciurus,Sciurus granatensis,LC,2,9,2019,18,9,2020,camera trap,Bushnell,NO,1,1,1.086957,RAI,NA,92,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.3. Weeded Pastures,NA
2249,ProCat_Riqueza_GUAJIRA,Procat,ProCat_245,NA,Unpublished,Abundancia,Secundario,Cequion,0,Dibulla,La Guajira,Colombia,11.24809,-73.33397,Bushnell 124,NA,WGS84,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,LC,2,9,2019,18,9,2020,camera trap,Bushnell,NO,1,17,18.478261,RAI,NA,92,0,NA,NA,NA,NA,NA,NA,NA,2. Agricultural territories,2.3. Pastures,2.3.3. Weeded Pastures,NA
